,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Brats20ID
0,0.9328572771170811,0.6402652133852533,32.02252227200711,50.01446525994357,53.75872022286245,62.96824596572466,54.08326913195984,66.88049042882386,27728.208333333332,46.65635787885781,0.2650526272778823,16714.74992407633,0.6028067058333075,27742.0,233.0,335.0,2368576053.0,2.730585579975246,48.0,5.687074334152219,509.0,31.8357555808646,289.03766851704995,296.0,38.0,471.0,20.492861970364874,292.1963478226876,-1.0772964652778119,2368576053.0,0.19060136392448046,1835.9318591449673,125.81645395733321,552.6110676509481,-34.31598821276032,9.596264162005319,1.7450013617752682,0.6912817612632879,0.9003055375818262,1.7308104638323543,0.9084498540843828,0.6510909738154537,0.625307150544555,0.9957508267838772,0.958833420624758,-0.18860379709328215,0.7764213275385422,0.4722902785531388,11.128941064945083,0.05864512392656091,4.860270235694416,0.7180301730235148,0.13216151418643113,22.25788212989017,3.540012468053443,2.8353163809451467,6.73524776143773,1721.999639535722,0.06207193567643724,21.4499024428418,5287.663037992935,3.014303594683041,125.79878884002595,101.83209573931224,13415.59498233725,0.8300615923785902,0.009541231030490538,0.04758831826735647,5.595685975931107,0.0006125798452741156,3328.899019057101,0.17271300440622406,3.4630194613971375,123.91402352820991,3.0040051657242604,385.8901113394371,0.026797638670033517,0.010004929508283727,4.09829858908448,10739.761398723851,0.5508202361876996,0.693630318927702,0.8356573826831953,0.767216549360184,93.89842616508625,0.007972375311297504,95.24696356275304,0.09640380927404153,9.594498352702061,117.05668016194332,119753.0020242915,15930174.236842105,917.1492313357284,0.01636156774633856,231.69230769230768,0.23450638430395515,0.49236266883440194,57.586323292099216,0.007340636247393967,6.339875834988436,0.03561387066541706,118964.57473897294,7.9737678085180805,0.00036805116759200206,115.77072656534703,0.009871660737756534,0.08481371134322095,BraTS20_Training_001
1,0.8882883736751458,0.6880869959472853,27.046354189824434,39.3065910983972,39.698866482558415,39.11521443121589,35.6931365951495,39.87480407475377,6548.25,34.91558788150921,0.25965112973880367,6518.946382172721,0.9955249695983998,6549.0,489.0,826.0,2925632937.0,4.386336135788997,161.0,3.1690626534103035,1091.0,102.02533036075742,655.5124446480379,647.0,341.0,750.0,69.37694536233504,668.3784258262234,0.42995937130171324,2925632937.0,0.05631239755481779,17033.15502149354,214.9983494234073,25698.41617204128,258.5744986722589,93.39943608863653,18.78114329376462,0.6631203763518061,3.0546181993933113,3.1409810183313747,9.053998454790879,0.3943446124763851,0.3148588968655975,0.9823618598620153,0.9167365931231992,-0.15094572947119628,0.8356109619903669,0.3132974890278569,14.008746661117572,0.0053371835533044705,8.142245168156641,0.7208174206836792,0.014794914071808383,28.01749332223515,5.276076713339521,28.045144845600273,7.135400678131824,1062.427698885326,0.16222746967251886,3.9528862620394256,368.78989158650177,27.31758151623521,216.04535043518095,15.565277141548329,2999.6339899221257,0.16026119593770746,0.010282585247080119,0.25593854049445164,57.78418989536756,0.002897131366805139,330.8382240979482,0.055673232457664985,27.648346619853626,217.54303819801478,1.3506472817459612,288.2802080758262,0.01385477069702579,0.010306720288741559,4.8656790924619395,4996.653988699934,0.8395942933059903,0.9073963141759752,0.13232608425349557,0.9326716661782377,203.93922244608206,0.009636722702034544,98.87875647668393,0.05123251630916266,30.654504550457727,232.70673575129533,70.42538860103627,11688.09689119171,0.8529765782843683,0.010999781891791065,643.3440414507772,0.33333888158071356,0.5976117770924843,135.93652994593265,0.007156226729551481,6.692054364363964,0.2947014811421591,58.91114633949904,1.6870011776369345,0.0014622597437062889,813.9206962766784,0.1256650605193571,0.497614563827846,BraTS20_Training_002
2,0.9396619390491209,0.8419229203673776,16.89923184479457,20.072184087137693,22.67156809750927,23.769728648009426,24.413111231467404,27.0,3000.4583333333335,18.86106742027071,0.416696157688779,2414.291444577005,0.8046408836128942,2998.0,417.0,476.0,594612755.0,2.008636600385251,30.0,3.622442543529738,532.0,18.132760733083785,444.73882588392263,444.0,351.0,181.0,12.487957213023202,445.3498355046169,0.05841736669330802,594612755.0,0.29672705975653774,543.85273537929,19.50758348492844,26.15912831929645,0.9287396247816785,2.852741895822543,0.9053575191983262,0.5176137944326615,0.6548803072291854,1.3916627331951088,0.4636668877723523,0.7099581531523135,0.6973628335291066,0.9865468651653195,0.9299081778193545,-0.13707465582569542,0.618092304554637,0.47505799851588537,4.3612253264435585,0.11277151861055278,3.7046810922123052,0.5478610309764188,0.2347107846307362,8.72245065288712,2.7696738984518365,0.9395248537552174,5.994441538094969,181.05603735823883,0.06039227396872542,21.45022943915023,889.5877251501,0.9624775422885883,19.54036024016011,118.28685790527018,2287.5663775850567,6.943159811567499,0.06754326296896344,0.03942038421568017,0.7286373711673155,0.005273021232850803,535.9503461318251,0.2708709675411862,1.1100829729685706,19.528951035131925,3.368136113267814,65.69548978879415,0.21236664108709552,0.0714646988074763,3.466643781401977,1016.3240747277939,0.5055475944150813,0.6599784471699082,0.9557749762075237,0.7314742488074801,14.242465672368429,0.055030821215678156,13.51685393258427,0.15187476328746372,3.606615326347683,19.696629213483146,28084.696629213482,517022.0449438202,1667.0141315383833,0.1600397143876277,25.359550561797754,0.2849387703572781,0.5464481162236545,9.882103391798694,0.11162008287020163,4.612559556766072,0.029686457638425617,26949.9909102386,8.560802599259556,0.0027806073292343143,13.578180346112074,0.01705812571067491,0.06719938857579534,BraTS20_Training_003
3,0.8643808596945153,0.6783404482605657,28.500384519722292,42.01486818721247,40.8166632639171,45.27692569068709,43.965895873961216,45.617978911828175,15181.75,36.31684788361446,0.26706328593153084,11102.424451717832,0.7313007032600215,15498.0,294.0,540.3000000000011,2572785584.0,3.8873672214347734,106.0,3.6647505185308953,757.0,73.94859616719242,395.6589237320945,378.0,73.0,684.0,47.10718246918796,407.4402864758092,0.7411417732854574,2572785584.0,0.08687588744024034,9461.603114650137,226.03646580182829,11954.918350788104,402.05207057495113,56.641319792721866,4.025849322394738,0.8672540802567901,1.4326241338511396,2.2118239302763905,1.9123727798045955,0.5447535520582497,0.4942735531378431,0.9953376194778207,0.9548140968328457,-0.25964630538703104,0.9214226443886382,0.4433408684314048,14.590437976485417,0.01712087023564125,6.6754347879338525,0.9075350868742273,0.04686254825675276,29.180875952970833,4.753665154597928,15.166792278779148,7.461402820503469,1387.9659310878824,0.08955774494050085,12.418397181900891,1346.402503548845,15.24868024632904,221.0150987224158,49.72938443670151,10400.71867337721,0.28921764546738804,0.006271019142230609,0.10229008288423971,21.23415626702112,0.000929387254503633,1027.0762182524902,0.08243775160487316,15.88592733223253,222.10992379603144,1.954355418559105,426.5492267282069,0.011918464531735808,0.0063912606347122,4.8035662017584295,8632.068730484174,0.6896418972788597,0.8035279986499498,0.38417517165108667,0.855675871072932,190.50680111614307,0.005555171664992453,89.48898071625344,0.06163152941890733,21.96757346189165,200.7568870523416,5743.86914600551,1080786.5840220386,32.888602665089614,0.00993142022640135,422.79889807162533,0.2911838140989155,0.5563235874188842,107.88552968682154,0.006418403373600368,6.679945386725255,0.09368950832365466,5629.944397012955,2.302944890173388,0.0008838518328940834,345.6763376666693,0.03591361598377888,0.3353282723494301,BraTS20_Training_004
4,0.4092767395306277,0.36888944336000157,24.59105702884435,66.66240379463986,63.41135544995076,36.05551275463989,54.62600113499065,64.27285585688566,10717.833333333334,27.283371274344344,0.2517367531116071,9338.465047751646,0.8713015734913754,10786.0,174.0,404.0,960909034.0,3.8407821395117954,133.0,2.415714288567893,565.0,72.97196054840165,285.22584832189875,280.0,40.0,525.0,54.12086332367834,298.4770407470949,0.09200973270536957,960909034.0,0.07773982584301321,7734.759302196168,130.16075762774238,4371.97576269936,19.456168082419016,42.62274332875362,5.712063968725595,0.7632333350769241,1.7166003834718024,2.4284825305924724,2.669847078125931,0.5069649165635716,0.44739929694710595,0.9888508512797305,0.9317567249826262,-0.19567874927816456,0.8656764720829533,0.41258338209009604,10.99679485321934,0.011800050569226292,6.892831062740845,0.7749334493663291,0.028845122859163245,21.993589706438677,4.720475300028306,12.083701824369804,7.199562158553966,1181.3849434452068,0.10952947741935905,8.631658278965505,838.5017615427406,12.478225288022475,131.87224179491935,35.462636751344334,4157.655664750602,0.4937541918069538,0.013474874292653583,0.12266246975161534,16.836002649690403,0.0018512884220170792,696.9445537615719,0.07700860446009822,12.639120464891732,133.4904070804455,1.698515630674553,218.41544748258224,0.023051085421263322,0.013453122890148215,4.594286882838058,6677.8904238205,0.7352248950284548,0.8392360467272392,0.26719044345125664,0.8808945468217074,118.49866097974405,0.011857022722610357,83.47438928289992,0.06577966058542153,17.16511142532637,141.71000788022064,1372.5878644602049,166751.8108747045,15.286688531626211,0.016281950882358658,327.080378250591,0.25774655496500476,0.5222364398418566,70.73431032997847,0.009039895817033936,6.719793941252842,0.11765251251622473,1300.3445624925096,3.311554543984199,0.0012829475716233786,204.37482432649165,0.05591886340991548,0.20908173244894912,BraTS20_Training_005
5,0.7824226607770871,0.5530425177977705,30.20482351214685,54.61573484878383,50.695167422546305,56.302753041036986,59.77457653551382,60.64651680022522,24715.458333333332,42.73258858068132,0.21044327151938716,19498.215179887244,0.7889076915717287,24947.0,268.0,428.0,3129795236.0,3.3429402066720346,82.0,2.7875024833676236,529.0,49.076694807687446,348.8556539864513,350.0,127.0,402.0,34.39020811803221,354.20019753447195,-0.05576587121965024,3129795236.0,0.11370030949759881,3757.512615144314,98.58545589353895,1160.906725268224,-4.7379988101150285,20.217628306293534,1.9811334317522622,0.8207966172740601,1.0077474453345177,1.803642580693387,0.9285440347694812,0.6183541122219675,0.5862906660879208,0.9933442184292741,0.9466853085740013,-0.2711155924178931,0.8999407017826315,0.4840219821328825,9.696579660330318,0.028514844398518292,5.66321227150146,0.8323504030006199,0.05917963363862032,19.393159320660633,4.204596753203216,5.549690434511451,7.175583733105366,1845.2244758888844,0.07396578650294161,15.548456823949195,2836.4816210365975,6.092929231078638,95.85577424139176,72.42582274421774,7587.911412193851,0.8664533730460394,0.014879134868294994,0.06545593795431942,5.372954602383144,0.0015322719676733453,2060.55165040748,0.11033759133848006,6.365951821640507,93.7562289135021,2.3918056534876198,236.99261782953744,0.033027202268353345,0.015610146580978375,4.442327597941429,11574.027107392605,0.6135589249217456,0.7483958299286796,0.5557692984534186,0.8088501594266766,74.4964829762865,0.013107159363672708,117.7259148618372,0.0879207728617156,10.0656749516571,78.35324869305452,32824.843166542196,3273288.787154593,365.4416888868949,0.027494884944461482,347.3241224794623,0.25939068146337735,0.5212478006663344,39.853464053844235,0.016140597282740587,6.323357335099096,0.053673788431474724,32477.726473168645,9.82429783635446,0.0005701255371551041,81.13222824290474,0.030033447539830928,0.06163706409085602,BraTS20_Training_006
6,0.8744906883916083,0.6839977442805008,21.05428367248902,30.78121799164131,33.97057550292606,29.427877939124322,32.69556544854363,33.97057550292606,6106.0,26.917888511042566,0.3409482619431028,4738.4195367127495,0.7760267829532835,6159.0,295.0,512.0,1041248081.0,3.7764142613397125,111.0,3.0126259016992596,717.0,66.3905936847382,402.6340314986199,401.0,77.0,640.0,46.434759409912026,411.1705538910536,0.06208780395311523,1041248081.0,0.08491137373537501,6947.061066244178,199.65911802054754,3752.222115497592,5.427036274507589,34.97756394407182,7.636183810583737,0.6406460876831475,2.055407452549337,2.6185714663688007,3.276298772734668,0.4595575347785103,0.3888241215007226,0.9891965329222376,0.9304569732490925,-0.13124013266693388,0.7646668624327789,0.37879228271862125,13.885926797991884,0.011146404079581033,6.993616770194253,0.6616296700698059,0.025653654390369204,27.771853595983774,4.594737777705101,10.65343693866389,6.839180317326244,784.1690209449586,0.12732083470449077,5.6369912215081,522.9691508361747,11.164245402342075,196.85630784218216,25.40980678681604,5095.212209774314,0.15699873450591476,0.007266905329412658,0.15323278235726112,29.422461849370166,0.0012936653912239953,445.2765054309138,0.08334417762080391,11.488913473871806,196.3389968675231,1.5311948069662336,302.22262607362705,0.010797770112217601,0.0073912636689651735,4.430134252925405,4144.182641515234,0.7742479643873981,0.8674360223312975,0.1972891395831987,0.9013469344286664,176.49550427226953,0.006747752002192984,62.06724511930586,0.06731805327473521,17.17583321177672,192.81019522776572,714.7819956616052,134096.13665943602,4.182462073549877,0.009609433051059973,270.1409978308026,0.2929945746537989,0.5575571809278519,106.60834984386365,0.005108390829276961,6.467050403218769,0.1496996265627537,670.1590160501787,1.2899430379851033,0.0018240095092925265,363.6883264761872,0.04281458012172351,0.45677555139818304,BraTS20_Training_007
7,0.5268222925635437,0.41702935829109467,10.122338472423007,24.272484109757606,29.68164415931166,19.4164878389476,16.15549442140351,29.748949561287034,1191.875,12.787285724914687,0.5966377559201808,911.1583627194586,0.764474766833316,1211.0,644.0,727.0,571734609.0,2.538870036379099,42.0,5.660941104169369,879.0,27.55432891857668,686.0999174236168,684.0,597.0,282.0,17.796907216494844,687.108260286727,1.0446881184847265,571734609.0,0.21304093156524867,1384.6646655588295,25.816358277467696,287.8662172312084,21.094777059003114,6.65775394098282,1.2836922175745427,0.6729465674512395,0.8192554441513976,1.5515608363420732,0.5910921022236413,0.6565310920063973,0.6356220773100859,0.9926104376029288,0.9436035205401955,-0.19674398445196312,0.7631199296983789,0.5107618139709321,4.946962575043892,0.07069100023705034,4.3754833665975905,0.7712249985000749,0.1361046676309082,9.893925150087783,3.2454908634676705,1.9853615396393411,6.159938928791674,84.8166804293972,0.07003854701023715,15.889972254062506,257.99256812551613,2.29506839656575,26.92485549132948,85.16019818331957,2122.4971098265896,4.0756288055423635,0.054927193225108834,0.04896392409549316,1.6775759619670845,0.004306689110224619,169.9016595808064,0.19512004416642148,2.6964915870541946,27.620439589903356,2.6509556597945494,68.86906135502005,0.13912111801345672,0.05701937325529471,3.78221876337864,498.7301309248764,0.5648390380256605,0.7183510131487011,0.6213269783209098,0.7745118193859025,21.872148997534303,0.04567406486631941,7.258064516129032,0.11706555671175858,8.207075962539022,41.54838709677419,4131.629032258064,93904.16129032258,201.2409888295366,0.08731222574909468,8.419354838709678,0.13579604578563995,0.32975412464565373,13.485343286666746,0.04376059460788302,5.369282398991854,0.05119735755573906,3750.11992715921,1.4913338221848298,0.008125773199269987,47.390295133828324,0.017043880861734927,0.7577931963414846,BraTS20_Training_008
8,0.6417874886152166,0.50547151607398,37.80500937284978,74.79157216707874,59.93329625508679,83.57032966310472,82.09750300709517,85.81957818586619,51417.125,48.0002952706932,0.26034341507077824,25684.79201065217,0.499537693145079,50901.0,232.0,499.0,6724953970.0,4.045073887733801,141.0,3.13371243243367,907.0,84.61932727597313,348.04467495727,327.0,8.0,899.0,59.986929043378346,363.4808213632053,0.5586213806283381,6724953970.0,0.07327122170917928,10983.211732758631,226.27967612979742,10460.907777824768,259.1085488222545,59.51098553862919,7.137302252362778,0.7852920958994637,1.8684279393464804,2.5548899412678625,3.5313996494746154,0.4975462853900675,0.43658779857915425,0.9949432152239452,0.9540442445852751,-0.20089888796503957,0.8796574858936089,0.39836898575947216,14.60085679404125,0.012213865985155094,7.181613894945339,0.8013987967985204,0.04528892736546742,29.201713588082505,4.9035302285238185,16.662071947747997,7.558556665079833,4792.7903381073065,0.09415906049207887,13.216473594656339,3729.5784562189347,17.684418468554423,226.21025127207716,46.056639358755234,8724.730791143593,0.29786706158208587,0.006520441641474259,0.12358962002662158,31.085655528267683,0.00101472694533698,2863.816443149638,0.0687371531975301,18.69999990613043,231.44002856885876,1.8597564810662588,401.7191872413429,0.01205450362431806,0.006560942321099472,4.913847383998504,29727.440128144484,0.7114241484437128,0.8180525393939669,0.35093789090072564,0.8680779432664885,203.94490642389505,0.005731454156770001,289.8662868632708,0.04857008828137915,32.51780440724076,257.0053619302949,8120.187164879357,1367448.806300268,52.984436562491155,0.008945984350433258,1768.9943029490616,0.2964132545155934,0.5625280923572641,145.14149455516574,0.005465595664424749,7.127365143181505,0.11724720535942319,8047.443529672777,5.817671157583917,0.0002758867791704056,646.9524315939784,0.03421949320039822,0.16103598140183883,BraTS20_Training_009
9,0.7464968244854863,0.6127841467175884,17.495172933744417,28.550302790074227,27.85677655436824,31.78049716414141,27.294688127912362,32.71085446759225,6429.541666666667,21.31271037088953,0.5401462546855013,3095.704027157562,0.48148129177028876,6473.0,231.0,466.0,958635101.0,3.9240957056713968,103.0,10.032333509269904,1205.0,74.1018378901687,369.709717287193,380.0,26.0,1179.0,45.448336833169016,384.8343766491633,0.9730522036089739,958635101.0,0.08911625657531104,11412.222394373961,226.90224420273182,39392.7269472404,475.54777385823076,61.198142350903986,10.841631351923857,0.698781009516175,1.9700306433483412,2.5987410493852323,6.83287681515961,0.5055061749908708,0.4486229279915863,0.9956601548399058,0.9628107977436211,-0.20292542779181752,0.8777889126269887,0.4098890044952951,14.63936164614552,0.017259147795198562,6.944749954933414,0.7586471792972377,0.049886770814352,29.27872329229104,4.744790865599675,18.009943425706975,7.3257308753486745,581.6528657500386,0.08985831388074132,13.315291609642628,576.8495288119883,18.351408859947526,223.03630465008496,48.46207322725166,11005.24702610845,0.28345462020646683,0.009671261220446587,0.11789800248921554,28.960677160481648,0.0019157240781300434,426.6727526943218,0.08128114726866704,20.328051195023754,222.90613584637742,1.889265943020579,422.5141221405839,0.01607120983834637,0.010369879743937467,4.839706020864527,3685.3095732927377,0.7000906976275597,0.8104433801946548,0.35399745523332327,0.8618221548565681,192.15371528428415,0.009382460133353534,35.44836956521739,0.04816354560491493,53.13332201086957,254.41847826086956,3637.180706521739,852003.3016304348,16.3525179866445,0.020542143140140155,220.72554347826087,0.299898836247637,0.5643955554372766,152.56302958548522,0.010912845190611567,6.80786302173936,0.11370307430866677,3559.8315494299386,0.5001369561737495,0.0020554254371151887,1265.2294910371663,0.021970749999818847,3.1936962943441234,BraTS20_Training_010
